date,hour,total_visitors,north_gate,south_gate,east_gate,west_gate,metro_ridership,bus_ridership,taxi_count,private_car_count,parking_occupancy_rate,nearby_hotel_avg_price,nearby_restaurant_revenue_index,weather_condition,temperature,is_event_day,event_type,year,month,quarter,weekday,is_weekend,north_gate_ratio,south_gate_ratio,public_transport_ratio,time_period
2023-08-31,18,609,139,213,151,105,234,110,55,62,0.99,598.0,140.5,多云,24.2,False,演唱会,2023,8,3,3,False,0.2282,0.3498,0.5649,晚高峰
2023-08-31,19,737,161,244,205,133,323,100,81,70,0.59,581.0,162.3,多云,24.2,False,演唱会,2023,8,3,3,False,0.2185,0.3311,0.5739,晚高峰
2023-08-31,20,695,158,206,172,123,278,113,67,101,0.51,579.0,162.7,多云,24.2,False,演唱会,2023,8,3,3,False,0.2273,0.2964,0.5626,晚间
2023-08-31,21,449,76,158,96,99,212,92,49,64,0.69,654.0,136.2,多云,24.2,False,演唱会,2023,8,3,3,False,0.1693,0.3519,0.6771,晚间
2023-08-31,22,182,34,70,45,36,74,29,15,29,0.71,696.0,167.1,多云,24.2,False,演唱会,2023,8,3,3,False,0.1868,0.3846,0.5659,晚间
2023-08-31,23,127,28,45,33,23,44,21,7,13,0.92,639.0,172.5,多云,24.2,False,演唱会,2023,8,3,3,False,0.2205,0.3543,0.5118,深夜
2023-09-01,6,220,48,85,54,44,72,27,17,18,0.75,644.0,124.2,晴,22.1,False,演唱会,2023,9,3,4,False,0.2182,0.3864,0.45,早高峰
2023-09-01,7,367,72,143,84,80,104,59,31,42,0.62,600.0,142.9,晴,22.1,False,演唱会,2023,9,3,4,False,0.1962,0.3896,0.4441,早高峰
2023-09-01,8,418,74,144,108,95,157,60,30,56,0.42,606.0,132.7,晴,22.1,False,演唱会,2023,9,3,4,False,0.177,0.3445,0.5191,早高峰
2023-09-01,9,316,63,120,70,68,122,43,25,44,0.82,496.0,124.8,晴,22.1,False,演唱会,2023,9,3,4,False,0.1994,0.3797,0.5222,上午
2023-09-01,10,221,38,79,58,49,101,31,19,22,0.64,563.0,119.7,晴,22.1,False,演唱会,2023,9,3,4,False,0.1719,0.3575,0.5973,上午
2023-09-01,11,276,53,86,70,63,95,39,18,26,0.52,572.0,123.7,晴,22.1,False,演唱会,2023,9,3,4,False,0.192,0.3116,0.4855,上午
2023-09-01,12,325,70,110,80,66,143,55,38,42,0.79,554.0,130.2,晴,22.1,False,演唱会,2023,9,3,4,False,0.2154,0.3385,0.6092,午间
2023-09-01,13,291,66,116,71,49,96,46,23,22,0.46,642.0,129.6,晴,22.1,False,演唱会,2023,9,3,4,False,0.2268,0.3986,0.488,午间
2023-09-01,14,296,53,118,84,64,100,41,26,40,0.8,610.0,118.3,晴,22.1,False,演唱会,2023,9,3,4,False,0.1791,0.3986,0.4764,下午
2023-09-01,15,329,74,104,93,71,108,41,28,43,0.64,540.0,127.5,晴,22.1,False,演唱会,2023,9,3,4,False,0.2249,0.3161,0.4529,下午
2023-09-01,16,315,62,125,89,63,120,59,22,25,0.59,598.0,132.0,晴,22.1,False,演唱会,2023,9,3,4,False,0.1968,0.3968,0.5683,下午
2023-09-01,17,415,83,132,112,78,111,49,28,32,0.57,643.0,133.6,晴,22.1,False,演唱会,2023,9,3,4,False,0.2,0.3181,0.3855,晚高峰
2023-09-01,18,629,114,227,149,107,216,102,73,83,0.84,568.0,133.4,晴,22.1,False,演唱会,2023,9,3,4,False,0.1812,0.3609,0.5056,晚高峰
2023-09-01,19,799,142,290,176,143,284,158,70,123,0.51,563.0,125.2,晴,22.1,False,演唱会,2023,9,3,4,False,0.1777,0.363,0.5532,晚高峰
2023-09-01,20,758,142,225,215,163,239,76,73,83,0.53,597.0,143.9,晴,22.1,False,演唱会,2023,9,3,4,False,0.1873,0.2968,0.4156,晚间
2023-09-01,21,362,81,140,99,80,132,54,37,43,0.82,586.0,147.2,晴,22.1,False,演唱会,2023,9,3,4,False,0.2238,0.3867,0.5138,晚间
2023-09-01,22,199,36,63,42,33,50,19,15,13,0.88,565.0,137.2,晴,22.1,False,演唱会,2023,9,3,4,False,0.1809,0.3166,0.3467,晚间
2023-09-01,23,128,22,46,34,27,52,16,13,18,0.69,650.0,128.0,晴,22.1,False,演唱会,2023,9,3,4,False,0.1719,0.3594,0.5312,深夜
2023-09-02,6,510,88,169,110,116,155,57,43,60,0.98,935.0,209.2,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1725,0.3314,0.4157,早高峰
2023-09-02,7,792,152,259,194,174,282,149,69,91,0.98,1058.0,263.4,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1919,0.327,0.5442,早高峰
2023-09-02,8,700,136,245,170,121,277,123,57,75,0.98,896.0,191.2,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1943,0.35,0.5714,早高峰
2023-09-02,9,609,121,202,134,115,222,69,59,79,0.914529245891858,693.0,201.9,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1987,0.3317,0.4778,上午
2023-09-02,10,810,144,257,194,163,309,138,93,92,0.6511409978569744,872.0,264.6,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1778,0.3173,0.5519,上午
2023-09-02,11,797,142,308,216,157,300,115,77,115,0.8613391176950279,1068.0,324.5,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1782,0.3864,0.5207,上午
2023-09-02,12,750,146,247,200,158,236,99,78,72,0.98,1086.0,224.9,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1947,0.3293,0.4467,午间
2023-09-02,13,965,167,326,229,189,296,118,106,84,0.962783810828021,757.0,286.0,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1731,0.3378,0.429,午间
2023-09-02,14,1094,249,430,310,189,385,170,77,120,0.98,1105.0,217.3,小雨,21.3,True,演唱会,2023,9,3,5,True,0.2276,0.3931,0.5073,下午
2023-09-02,15,1134,228,450,267,217,370,168,79,110,0.98,936.0,277.3,小雨,21.3,True,演唱会,2023,9,3,5,True,0.2011,0.3968,0.4744,下午
2023-09-02,16,1269,269,384,288,286,368,146,86,83,0.98,803.0,196.7,小雨,21.3,True,演唱会,2023,9,3,5,True,0.212,0.3026,0.405,下午
2023-09-02,17,1669,337,518,389,363,494,189,125,181,0.98,906.0,189.7,小雨,21.3,True,演唱会,2023,9,3,5,True,0.2019,0.3104,0.4092,晚高峰
2023-09-02,18,2603,504,940,633,475,821,439,170,204,0.711827375699621,877.0,333.7,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1936,0.3611,0.4841,晚高峰
2023-09-02,19,4407,995,1419,1127,993,1689,756,450,374,0.8333774373367171,952.0,206.9,小雨,21.3,True,演唱会,2023,9,3,5,True,0.2258,0.322,0.5548,晚高峰
2023-09-02,20,3226,611,1251,686,711,1230,500,386,289,0.98,947.0,212.2,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1894,0.3878,0.5363,晚间
2023-09-02,21,928,165,358,223,179,271,124,88,81,0.98,883.0,330.6,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1778,0.3858,0.4256,晚间
2023-09-02,22,401,89,134,87,70,142,47,37,53,0.98,984.0,228.8,小雨,21.3,True,演唱会,2023,9,3,5,True,0.2219,0.3342,0.4713,晚间
2023-09-02,23,268,53,80,66,47,80,43,25,20,0.8410366009826499,964.0,239.0,小雨,21.3,True,演唱会,2023,9,3,5,True,0.1978,0.2985,0.459,深夜
2023-09-03,6,162,31,48,45,35,61,19,10,16,0.84,491.0,124.7,大风,23.6,False,演唱会,2023,9,3,6,True,0.1914,0.2963,0.4938,早高峰
2023-09-03,7,339,77,127,80,58,141,46,35,29,0.81,636.0,146.4,大风,23.6,False,演唱会,2023,9,3,6,True,0.2271,0.3746,0.5516,早高峰
2023-09-03,8,463,92,177,131,82,151,51,45,37,0.58,492.0,148.0,大风,23.6,False,演唱会,2023,9,3,6,True,0.1987,0.3823,0.4363,早高峰
2023-09-03,9,538,96,189,148,111,150,57,31,34,0.51,576.0,120.1,大风,23.6,False,演唱会,2023,9,3,6,True,0.1784,0.3513,0.3848,上午
2023-09-03,10,648,130,196,184,110,245,88,76,74,0.44,516.0,147.4,大风,23.6,False,演唱会,2023,9,3,6,True,0.2006,0.3025,0.5139,上午
2023-09-03,11,692,127,216,178,131,303,101,53,111,0.6,562.0,140.6,大风,23.6,False,演唱会,2023,9,3,6,True,0.1835,0.3121,0.5838,上午
2023-09-03,12,780,147,244,200,136,259,103,77,102,0.89,551.0,136.6,大风,23.6,False,演唱会,2023,9,3,6,True,0.1885,0.3128,0.4641,午间
2023-09-03,13,561,115,172,151,99,177,66,36,49,0.86,606.0,110.1,大风,23.6,False,演唱会,2023,9,3,6,True,0.205,0.3066,0.4332,午间
2023-09-03,14,467,105,159,123,88,143,74,36,64,0.53,616.0,131.0,大风,23.6,False,演唱会,2023,9,3,6,True,0.2248,0.3405,0.4647,下午
2023-09-03,15,551,105,211,133,119,173,69,41,37,0.84,503.0,117.1,大风,23.6,False,演唱会,2023,9,3,6,True,0.1906,0.3829,0.4392,下午
2023-09-03,16,467,80,147,117,92,149,54,43,42,0.48,543.0,129.5,大风,23.6,False,演唱会,2023,9,3,6,True,0.1713,0.3148,0.4347,下午
2023-09-03,17,661,135,197,170,120,226,91,67,74,0.89,570.0,140.3,大风,23.6,False,演唱会,2023,9,3,6,True,0.2042,0.298,0.4796,晚高峰
2023-09-03,18,925,194,343,246,193,366,159,68,110,0.61,565.0,116.4,大风,23.6,False,演唱会,2023,9,3,6,True,0.2097,0.3708,0.5676,晚高峰
2023-09-03,19,918,162,331,243,167,433,143,63,138,0.5,509.0,118.3,大风,23.6,False,演唱会,2023,9,3,6,True,0.1765,0.3606,0.6275,晚高峰
2023-09-03,20,653,116,195,181,149,255,99,42,55,0.84,563.0,145.8,大风,23.6,False,演唱会,2023,9,3,6,True,0.1776,0.2986,0.5421,晚间
2023-09-03,21,447,102,141,106,98,145,63,27,52,0.78,525.0,132.9,大风,23.6,False,演唱会,2023,9,3,6,True,0.2282,0.3154,0.4653,晚间
2023-09-03,22,224,41,80,63,41,69,33,16,24,0.39,499.0,109.7,大风,23.6,False,演唱会,2023,9,3,6,True,0.183,0.3571,0.4554,晚间
2023-09-03,23,104,22,31,25,22,36,12,9,13,0.63,542.0,137.0,大风,23.6,False,演唱会,2023,9,3,6,True,0.2115,0.2981,0.4615,深夜
2023-09-04,6,722,153,289,194,146,211,105,62,69,0.98,1088.0,205.8,多云,19.7,True,展览,2023,9,3,0,False,0.2119,0.4003,0.4377,早高峰
2023-09-04,7,902,201,300,225,173,373,169,62,126,0.9511519328885548,836.0,262.4,多云,19.7,True,展览,2023,9,3,0,False,0.2228,0.3326,0.6009,早高峰
2023-09-04,8,1322,277,526,320,236,515,259,91,148,0.98,832.0,288.6,多云,19.7,True,展览,2023,9,3,0,False,0.2095,0.3979,0.5855,早高峰
2023-09-04,9,962,163,313,225,180,434,208,77,100,0.8496960254398036,716.0,238.6,多云,19.7,True,展览,2023,9,3,0,False,0.1694,0.3254,0.6674,上午
2023-09-04,10,1190,256,380,316,218,395,170,87,92,0.98,1265.0,262.5,多云,19.7,True,展览,2023,9,3,0,False,0.2151,0.3193,0.4748,上午
2023-09-04,11,1044,220,373,247,199,478,158,127,119,0.98,1041.0,234.7,多云,19.7,True,展览,2023,9,3,0,False,0.2107,0.3573,0.6092,上午
2023-09-04,12,1345,257,537,385,276,576,226,94,123,0.98,849.0,237.6,多云,19.7,True,展览,2023,9,3,0,False,0.1911,0.3993,0.5963,午间
2023-09-04,13,1617,281,524,395,275,503,227,105,128,0.8672231345620357,1051.0,222.6,多云,19.7,True,展览,2023,9,3,0,False,0.1738,0.3241,0.4515,午间
2023-09-04,14,1292,289,463,277,236,552,204,160,200,0.6328628001663306,803.0,220.4,多云,19.7,True,展览,2023,9,3,0,False,0.2237,0.3584,0.5851,下午
2023-09-04,15,1537,334,539,398,285,599,235,99,160,0.98,882.0,292.1,多云,19.7,True,展览,2023,9,3,0,False,0.2173,0.3507,0.5426,下午
2023-09-04,16,1892,334,752,446,357,548,244,93,190,0.98,998.0,267.3,多云,19.7,True,展览,2023,9,3,0,False,0.1765,0.3975,0.4186,下午
2023-09-04,17,2990,609,1098,774,671,1457,653,372,509,0.98,815.0,294.3,多云,19.7,True,展览,2023,9,3,0,False,0.2037,0.3672,0.7057,晚高峰
2023-09-04,18,3862,829,1516,879,777,1065,469,269,462,0.98,773.0,209.3,多云,19.7,True,展览,2023,9,3,0,False,0.2147,0.3925,0.3972,晚高峰
2023-09-04,19,7017,1573,2342,1811,1604,2754,1221,488,1092,0.98,879.0,223.6,多云,19.7,True,展览,2023,9,3,0,False,0.2242,0.3338,0.5665,晚高峰
2023-09-04,20,3981,776,1197,974,738,1394,690,347,404,0.98,1161.0,298.6,多云,19.7,True,展览,2023,9,3,0,False,0.1949,0.3007,0.5235,晚间
2023-09-04,21,1650,345,561,419,295,631,284,168,209,0.98,1035.0,224.7,多云,19.7,True,展览,2023,9,3,0,False,0.2091,0.34,0.5545,晚间
2023-09-04,22,872,175,270,232,170,329,140,83,116,0.98,1193.0,224.3,多云,19.7,True,展览,2023,9,3,0,False,0.2007,0.3096,0.5378,晚间
2023-09-04,23,343,76,129,80,59,118,50,40,40,0.98,979.0,235.9,多云,19.7,True,展览,2023,9,3,0,False,0.2216,0.3761,0.4898,深夜
2023-09-05,6,426,89,170,101,88,158,64,42,57,0.98,956.0,291.8,多云,22.7,True,商业活动,2023,9,3,1,False,0.2089,0.3991,0.5211,早高峰
2023-09-05,7,762,131,226,170,160,244,99,47,91,0.98,1121.0,251.3,多云,22.7,True,商业活动,2023,9,3,1,False,0.1719,0.2966,0.4501,早高峰
2023-09-05,8,735,169,294,202,133,301,136,71,90,0.98,1070.0,223.4,多云,22.7,True,商业活动,2023,9,3,1,False,0.2299,0.4,0.5946,早高峰
2023-09-05,9,716,124,276,185,154,236,90,58,88,0.98,1072.0,172.6,多云,22.7,True,商业活动,2023,9,3,1,False,0.1732,0.3855,0.4553,上午
2023-09-05,10,558,105,183,140,112,233,68,36,46,0.98,707.0,362.9,多云,22.7,True,商业活动,2023,9,3,1,False,0.1882,0.328,0.5394,上午
2023-09-05,11,571,106,177,154,108,207,76,56,72,0.8650198143442746,1059.0,320.6,多云,22.7,True,商业活动,2023,9,3,1,False,0.1856,0.31,0.4956,上午
2023-09-05,12,800,142,301,214,153,304,154,67,96,0.98,803.0,301.6,多云,22.7,True,商业活动,2023,9,3,1,False,0.1775,0.3762,0.5725,午间
2023-09-05,13,874,200,319,249,155,241,88,60,74,0.9021578372072984,1100.0,290.2,多云,22.7,True,商业活动,2023,9,3,1,False,0.2288,0.365,0.3764,午间
2023-09-05,14,896,182,266,202,198,332,108,59,126,0.98,1168.0,205.5,多云,22.7,True,商业活动,2023,9,3,1,False,0.2031,0.2969,0.4911,下午
2023-09-05,15,1232,210,490,318,248,513,227,98,161,0.98,798.0,256.7,多云,22.7,True,商业活动,2023,9,3,1,False,0.1705,0.3977,0.6006,下午
2023-09-05,16,1111,210,378,319,247,416,129,91,141,0.897999551006757,1198.0,324.5,多云,22.7,True,商业活动,2023,9,3,1,False,0.189,0.3402,0.4905,下午
2023-09-05,17,1938,445,647,457,419,521,300,119,226,0.7932005989208627,889.0,271.5,多云,22.7,True,商业活动,2023,9,3,1,False,0.2296,0.3338,0.4236,晚高峰
2023-09-05,18,2798,513,1061,754,590,883,504,230,274,0.6154291363167196,918.0,173.9,多云,22.7,True,商业活动,2023,9,3,1,False,0.1833,0.3792,0.4957,晚高峰
2023-09-05,19,3650,814,1163,852,742,1714,725,378,457,0.98,768.0,251.1,多云,22.7,True,商业活动,2023,9,3,1,False,0.223,0.3186,0.6682,晚高峰
2023-09-05,20,3030,522,905,748,642,1239,580,341,346,0.6776414339480091,1010.0,287.1,多云,22.7,True,商业活动,2023,9,3,1,False,0.1723,0.2987,0.6003,晚间
2023-09-05,21,732,168,247,205,144,318,156,78,94,0.98,848.0,212.4,多云,22.7,True,商业活动,2023,9,3,1,False,0.2295,0.3374,0.6475,晚间
2023-09-05,22,409,84,135,89,88,136,60,35,49,0.98,990.0,312.8,多云,22.7,True,商业活动,2023,9,3,1,False,0.2054,0.3301,0.4792,晚间
2023-09-05,23,243,45,80,64,43,79,44,21,30,0.98,856.0,182.7,多云,22.7,True,商业活动,2023,9,3,1,False,0.1852,0.3292,0.5062,深夜
2023-09-06,6,215,36,67,58,42,60,20,17,19,0.73,534.0,135.5,多云,21.7,False,演唱会,2023,9,3,2,False,0.1674,0.3116,0.3721,早高峰
2023-09-06,7,333,74,107,78,57,112,51,32,45,0.51,575.0,116.3,多云,21.7,False,演唱会,2023,9,3,2,False,0.2222,0.3213,0.4895,早高峰
2023-09-06,8,426,97,167,95,85,197,75,34,42,0.46,496.0,104.2,多云,21.7,False,演唱会,2023,9,3,2,False,0.2277,0.392,0.6385,早高峰
2023-09-06,9,320,68,98,74,60,114,34,31,23,0.57,536.0,143.8,多云,21.7,False,演唱会,2023,9,3,2,False,0.2125,0.3062,0.4625,上午
2023-09-06,10,221,48,83,51,38,76,30,19,18,0.73,491.0,146.4,多云,21.7,False,演唱会,2023,9,3,2,False,0.2172,0.3756,0.4796,上午
2023-09-06,11,253,56,83,54,48,111,42,31,30,0.47,580.0,137.5,多云,21.7,False,演唱会,2023,9,3,2,False,0.2213,0.3281,0.6047,上午
2023-09-06,12,366,72,126,93,62,108,39,34,35,0.45,603.0,104.1,多云,21.7,False,演唱会,2023,9,3,2,False,0.1967,0.3443,0.4016,午间
2023-09-06,13,246,51,75,67,51,96,38,25,24,0.6,633.0,128.4,多云,21.7,False,演唱会,2023,9,3,2,False,0.2073,0.3049,0.5447,午间
2023-09-06,14,252,56,84,65,50,74,29,24,23,0.46,500.0,124.8,多云,21.7,False,演唱会,2023,9,3,2,False,0.2222,0.3333,0.4087,下午
2023-09-06,15,358,61,140,94,67,96,47,18,36,0.73,496.0,115.8,多云,21.7,False,演唱会,2023,9,3,2,False,0.1704,0.3911,0.3994,下午
2023-09-06,16,394,70,157,112,79,151,73,39,66,0.87,649.0,103.0,多云,21.7,False,演唱会,2023,9,3,2,False,0.1777,0.3985,0.5685,下午
2023-09-06,17,601,115,202,158,131,195,59,52,61,0.82,627.0,138.5,多云,21.7,False,演唱会,2023,9,3,2,False,0.1913,0.3361,0.4226,晚高峰
2023-09-06,18,690,118,234,175,119,238,81,52,99,0.69,584.0,142.2,多云,21.7,False,演唱会,2023,9,3,2,False,0.171,0.3391,0.4623,晚高峰
2023-09-06,19,810,162,310,199,139,311,156,60,92,0.74,614.0,127.1,多云,21.7,False,演唱会,2023,9,3,2,False,0.2,0.3827,0.5765,晚高峰
2023-09-06,20,699,122,242,162,160,272,88,69,86,0.59,581.0,150.8,多云,21.7,False,演唱会,2023,9,3,2,False,0.1745,0.3462,0.515,晚间
2023-09-06,21,376,76,118,92,76,144,59,34,55,0.44,569.0,105.6,多云,21.7,False,演唱会,2023,9,3,2,False,0.2021,0.3138,0.5399,晚间
2023-09-06,22,181,36,57,43,41,64,26,18,26,0.85,517.0,120.4,多云,21.7,False,演唱会,2023,9,3,2,False,0.1989,0.3149,0.4972,晚间
2023-09-06,23,116,25,38,25,22,52,14,11,18,0.45,615.0,134.4,多云,21.7,False,演唱会,2023,9,3,2,False,0.2155,0.3276,0.569,深夜
2023-09-07,6,154,34,49,40,33,75,32,13,14,0.63,629.0,107.5,晴,18.6,False,演唱会,2023,9,3,3,False,0.2208,0.3182,0.6948,早高峰
2023-09-07,7,370,74,113,92,76,132,72,41,53,0.58,561.0,131.9,晴,18.6,False,演唱会,2023,9,3,3,False,0.2,0.3054,0.5514,早高峰
2023-09-07,8,441,77,161,122,94,120,59,32,29,0.71,628.0,147.1,晴,18.6,False,演唱会,2023,9,3,3,False,0.1746,0.3651,0.4059,早高峰
2023-09-07,9,288,54,105,70,58,84,39,23,30,0.83,566.0,121.9,晴,18.6,False,演唱会,2023,9,3,3,False,0.1875,0.3646,0.4271,上午
2023-09-07,10,228,40,90,48,52,88,30,24,19,0.45,623.0,138.0,晴,18.6,False,演唱会,2023,9,3,3,False,0.1754,0.3947,0.5175,上午
2023-09-07,11,259,50,93,73,56,79,27,18,17,0.83,598.0,117.9,晴,18.6,False,演唱会,2023,9,3,3,False,0.1931,0.3591,0.4093,上午
2023-09-07,12,307,69,93,82,53,115,36,21,48,0.79,500.0,113.8,晴,18.6,False,演唱会,2023,9,3,3,False,0.2248,0.3029,0.4919,午间
2023-09-07,13,299,56,100,82,53,110,60,23,44,0.75,551.0,103.4,晴,18.6,False,演唱会,2023,9,3,3,False,0.1873,0.3344,0.5686,午间
2023-09-07,14,273,49,84,62,56,116,42,20,42,0.73,501.0,111.2,晴,18.6,False,演唱会,2023,9,3,3,False,0.1795,0.3077,0.5788,下午
2023-09-07,15,375,82,138,102,72,150,55,38,36,0.58,650.0,102.4,晴,18.6,False,演唱会,2023,9,3,3,False,0.2187,0.368,0.5467,下午
2023-09-07,16,389,70,138,85,77,176,58,46,35,0.73,487.0,124.9,晴,18.6,False,演唱会,2023,9,3,3,False,0.1799,0.3548,0.6015,下午
2023-09-07,17,491,87,151,132,95,200,63,49,50,0.48,512.0,104.4,晴,18.6,False,演唱会,2023,9,3,3,False,0.1772,0.3075,0.5356,晚高峰
2023-09-07,18,630,131,231,134,120,240,105,53,80,0.85,531.0,125.5,晴,18.6,False,演唱会,2023,9,3,3,False,0.2079,0.3667,0.5476,晚高峰
2023-09-07,19,636,112,246,158,143,286,83,50,110,0.74,557.0,109.8,晴,18.6,False,演唱会,2023,9,3,3,False,0.1761,0.3868,0.5802,晚高峰
2023-09-07,20,629,109,246,140,121,247,129,66,96,0.57,584.0,127.0,晴,18.6,False,演唱会,2023,9,3,3,False,0.1733,0.3911,0.5978,晚间
2023-09-07,21,296,54,94,65,59,87,34,28,38,0.63,489.0,124.4,晴,18.6,False,演唱会,2023,9,3,3,False,0.1824,0.3176,0.4088,晚间
2023-09-07,22,217,40,72,56,47,74,36,23,20,0.63,499.0,132.4,晴,18.6,False,演唱会,2023,9,3,3,False,0.1843,0.3318,0.5069,晚间
2023-09-07,23,129,26,46,27,27,57,19,13,17,0.88,578.0,135.3,晴,18.6,False,演唱会,2023,9,3,3,False,0.2016,0.3566,0.5891,深夜
2023-09-08,6,160,30,51,36,36,65,35,16,15,0.53,622.0,136.6,阴,22.9,False,演唱会,2023,9,3,4,False,0.1875,0.3188,0.625,早高峰
2023-09-08,7,318,67,97,80,72,82,41,22,29,0.52,556.0,115.7,阴,22.9,False,演唱会,2023,9,3,4,False,0.2107,0.305,0.3868,早高峰
2023-09-08,8,398,81,147,107,73,115,60,24,53,0.64,541.0,152.2,阴,22.9,False,演唱会,2023,9,3,4,False,0.2035,0.3693,0.4397,早高峰
2023-09-08,9,326,65,99,76,61,138,47,34,46,0.4,582.0,109.6,阴,22.9,False,演唱会,2023,9,3,4,False,0.1994,0.3037,0.5675,上午
2023-09-08,10,213,45,75,54,41,83,25,18,19,0.42,656.0,149.3,阴,22.9,False,演唱会,2023,9,3,4,False,0.2113,0.3521,0.507,上午
2023-09-08,11,257,51,101,59,45,89,34,32,31,0.82,541.0,114.4,阴,22.9,False,演唱会,2023,9,3,4,False,0.1984,0.393,0.4786,上午
2023-09-08,12,328,64,127,73,61,125,36,28,25,0.82,506.0,113.8,阴,22.9,False,演唱会,2023,9,3,4,False,0.1951,0.3872,0.4909,午间
2023-09-08,13,274,52,92,68,47,98,38,28,24,0.5,574.0,121.2,阴,22.9,False,演唱会,2023,9,3,4,False,0.1898,0.3358,0.4964,午间
2023-09-08,14,251,43,89,62,54,81,39,17,38,0.75,497.0,109.2,阴,22.9,False,演唱会,2023,9,3,4,False,0.1713,0.3546,0.4781,下午
2023-09-08,15,258,49,92,72,45,76,31,25,32,0.87,542.0,108.0,阴,22.9,False,演唱会,2023,9,3,4,False,0.1899,0.3566,0.4147,下午
2023-09-08,16,414,94,127,110,79,130,52,27,33,0.47,516.0,115.2,阴,22.9,False,演唱会,2023,9,3,4,False,0.2271,0.3068,0.4396,下午
2023-09-08,17,571,116,215,151,126,213,99,48,59,0.42,583.0,110.3,阴,22.9,False,演唱会,2023,9,3,4,False,0.2032,0.3765,0.5464,晚高峰
2023-09-08,18,642,124,200,173,110,214,91,45,76,0.49,634.0,103.5,阴,22.9,False,演唱会,2023,9,3,4,False,0.1931,0.3115,0.4751,晚高峰
2023-09-08,19,673,144,234,167,136,214,107,66,52,0.5,587.0,123.5,阴,22.9,False,演唱会,2023,9,3,4,False,0.214,0.3477,0.477,晚高峰
2023-09-08,20,693,128,224,179,157,191,103,43,61,0.88,502.0,129.6,阴,22.9,False,演唱会,2023,9,3,4,False,0.1847,0.3232,0.4242,晚间
2023-09-08,21,372,67,144,103,69,116,54,22,25,0.48,513.0,150.7,阴,22.9,False,演唱会,2023,9,3,4,False,0.1801,0.3871,0.457,晚间
2023-09-08,22,203,45,75,49,39,76,23,11,22,0.77,514.0,143.1,阴,22.9,False,演唱会,2023,9,3,4,False,0.2217,0.3695,0.4877,晚间
2023-09-08,23,124,23,37,31,22,35,18,8,14,0.72,576.0,112.1,阴,22.9,False,演唱会,2023,9,3,4,False,0.1855,0.2984,0.4274,深夜
2023-09-09,6,684,151,219,146,134,283,122,75,60,0.6579223508043001,691.0,213.7,晴,22.1,True,商业活动,2023,9,3,5,True,0.2208,0.3202,0.5921,早高峰
2023-09-09,7,821,174,290,180,168,290,99,78,115,0.98,824.0,219.1,晴,22.1,True,商业活动,2023,9,3,5,True,0.2119,0.3532,0.4738,早高峰
2023-09-09,8,923,181,295,218,171,301,126,82,114,0.98,1053.0,252.4,晴,22.1,True,商业活动,2023,9,3,5,True,0.1961,0.3196,0.4626,早高峰
2023-09-09,9,799,142,293,210,142,226,91,72,68,0.7139139124905494,954.0,277.6,晴,22.1,True,商业活动,2023,9,3,5,True,0.1777,0.3667,0.3967,上午
2023-09-09,10,846,165,326,227,163,287,137,59,103,0.98,823.0,296.6,晴,22.1,True,商业活动,2023,9,3,5,True,0.195,0.3853,0.5012,上午
2023-09-09,11,1027,224,394,251,201,335,140,90,107,0.6753656501269604,782.0,297.3,晴,22.1,True,商业活动,2023,9,3,5,True,0.2181,0.3836,0.4625,上午
2023-09-09,12,1038,231,323,249,224,284,95,57,79,0.7997836386070719,899.0,231.2,晴,22.1,True,商业活动,2023,9,3,5,True,0.2225,0.3112,0.3651,午间
2023-09-09,13,1348,233,517,328,241,625,284,109,164,0.98,831.0,318.5,晴,22.1,True,商业活动,2023,9,3,5,True,0.1728,0.3835,0.6743,午间
2023-09-09,14,1481,324,591,408,266,552,232,93,139,0.8544922264134887,926.0,312.3,晴,22.1,True,商业活动,2023,9,3,5,True,0.2188,0.3991,0.5294,下午
2023-09-09,15,1863,353,630,402,333,821,356,180,182,0.8038957802279976,887.0,191.8,晴,22.1,True,商业活动,2023,9,3,5,True,0.1895,0.3382,0.6318,下午
2023-09-09,16,2191,437,762,591,447,823,383,200,317,0.8511362500745795,886.0,268.2,晴,22.1,True,商业活动,2023,9,3,5,True,0.1995,0.3478,0.5504,下午
2023-09-09,17,2234,403,835,558,468,990,314,280,376,0.98,943.0,220.3,晴,22.1,True,商业活动,2023,9,3,5,True,0.1804,0.3738,0.5837,晚高峰
2023-09-09,18,3542,713,1076,914,788,1357,767,287,345,0.7550378080358479,700.0,259.8,晴,22.1,True,商业活动,2023,9,3,5,True,0.2013,0.3038,0.5997,晚高峰
2023-09-09,19,4973,877,1905,1205,1035,2128,960,518,667,0.98,1138.0,327.9,晴,22.1,True,商业活动,2023,9,3,5,True,0.1764,0.3831,0.621,晚高峰
