date,source_city,source_province,source_lat,source_lng,visitor_count,avg_stay_days,avg_spending,transport_mode,dest_lat,dest_lng
2023-06-16,扬州,江苏,32.3942,119.4126,19,3.0,1515.0,高铁,39.9929,116.3966
2023-06-16,绍兴,浙江,30.0,120.5833,18,3.6,1717.0,飞机,39.9929,116.3966
2023-06-16,嘉兴,浙江,30.7469,120.7555,15,2.2,1212.0,高铁,39.9929,116.3966
2023-06-16,泉州,福建,24.8741,118.6757,20,2.9,1591.0,飞机,39.9929,116.3966
2023-06-16,洛阳,河南,34.6197,112.454,20,1.9,1331.0,飞机,39.9929,116.3966
2023-06-16,桂林,广西,25.2742,110.2992,8,2.8,1239.0,飞机,39.9929,116.3966
2023-06-16,三亚,海南,18.2528,109.512,1,4.4,1524.0,高铁,39.9929,116.3966
2023-06-16,中山,广东,22.5171,113.3926,8,3.7,1721.0,高铁,39.9929,116.3966
2023-06-16,惠州,广东,23.1116,114.416,11,4.2,1711.0,飞机,39.9929,116.3966
2023-06-16,潍坊,山东,36.7069,119.1619,34,2.5,1194.0,自驾,39.9929,116.3966
2023-06-16,临沂,山东,35.1041,118.3564,28,2.4,1329.0,自驾,39.9929,116.3966
2023-06-16,南通,江苏,31.98,120.8943,28,2.3,1535.0,高铁,39.9929,116.3966
2023-06-16,盐城,江苏,33.3478,120.1615,21,2.8,1324.0,飞机,39.9929,116.3966
2023-06-16,台州,浙江,28.6563,121.4208,15,2.8,1170.0,飞机,39.9929,116.3966
2023-06-16,金华,浙江,29.0795,119.6495,22,2.8,1487.0,飞机,39.9929,116.3966
2023-06-16,漳州,福建,24.5128,117.6471,8,2.9,1437.0,飞机,39.9929,116.3966
2023-06-23,上海,上海,31.2304,121.4737,273,2.9,2103.0,飞机,39.9929,116.3966
2023-06-23,广州,广东,23.1291,113.2644,63,3.6,1750.0,大巴,39.9929,116.3966
2023-06-23,深圳,广东,22.5431,114.0579,57,3.8,2122.0,飞机,39.9929,116.3966
2023-06-23,成都,四川,30.5728,104.0668,67,3.1,2103.0,飞机,39.9929,116.3966
2023-06-23,重庆,重庆,29.4316,106.9123,161,3.5,1742.0,大巴,39.9929,116.3966
2023-06-23,杭州,浙江,30.2741,120.1551,74,2.7,1627.0,飞机,39.9929,116.3966
2023-06-23,武汉,湖北,30.5928,114.3055,61,3.4,1508.0,飞机,39.9929,116.3966
2023-06-23,南京,江苏,32.0603,118.7969,71,2.0,1619.0,高铁,39.9929,116.3966
2023-06-23,天津,天津,39.3434,117.3616,154,1.2,1375.0,高铁,39.9929,116.3966
2023-06-23,苏州,江苏,31.299,120.5853,99,2.4,1758.0,大巴,39.9929,116.3966
2023-06-23,西安,陕西,34.3416,108.9398,84,2.2,1328.0,大巴,39.9929,116.3966
2023-06-23,长沙,湖南,28.2282,112.9388,30,3.0,1821.0,高铁,39.9929,116.3966
2023-06-23,沈阳,辽宁,41.8057,123.4315,39,2.7,1248.0,飞机,39.9929,116.3966
2023-06-23,青岛,山东,36.0671,120.3826,51,2.7,1802.0,高铁,39.9929,116.3966
2023-06-23,郑州,河南,34.7466,113.6254,63,1.7,1230.0,自驾,39.9929,116.3966
2023-06-23,大连,辽宁,38.914,121.6147,56,2.6,1299.0,飞机,39.9929,116.3966
2023-06-23,东莞,广东,23.043,113.7633,24,3.0,1796.0,飞机,39.9929,116.3966
2023-06-23,宁波,浙江,29.8683,121.544,43,2.7,1661.0,高铁,39.9929,116.3966
2023-06-23,厦门,福建,24.4798,118.0894,15,3.6,1425.0,飞机,39.9929,116.3966
2023-06-23,福州,福建,26.0745,119.2965,22,4.0,1888.0,飞机,39.9929,116.3966
2023-06-23,合肥,安徽,31.8206,117.2272,46,3.0,1467.0,飞机,39.9929,116.3966
2023-06-23,昆明,云南,25.0389,102.7183,17,4.4,1615.0,飞机,39.9929,116.3966
2023-06-23,哈尔滨,黑龙江,45.8038,126.535,25,2.6,1270.0,高铁,39.9929,116.3966
2023-06-23,济南,山东,36.6512,116.9972,54,2.4,1607.0,高铁,39.9929,116.3966
2023-06-23,佛山,广东,23.0218,113.1218,17,3.8,1861.0,飞机,39.9929,116.3966
2023-06-23,长春,吉林,43.8171,125.3235,39,2.1,1372.0,高铁,39.9929,116.3966
2023-06-23,温州,浙江,28.0001,120.6722,35,3.1,1456.0,飞机,39.9929,116.3966
2023-06-23,石家庄,河北,38.0428,114.5149,47,2.4,1525.0,自驾,39.9929,116.3966
2023-06-23,南宁,广西,22.817,108.3665,16,3.8,1896.0,高铁,39.9929,116.3966
2023-06-23,贵阳,贵州,26.647,106.6302,14,2.9,1404.0,高铁,39.9929,116.3966
2023-06-23,南昌,江西,28.682,115.8579,20,2.4,1549.0,大巴,39.9929,116.3966
2023-06-23,太原,山西,37.8706,112.5489,29,1.8,1322.0,大巴,39.9929,116.3966
2023-06-23,烟台,山东,37.4638,121.4479,39,1.5,937.0,飞机,39.9929,116.3966
2023-06-23,无锡,江苏,31.4912,120.3119,43,3.1,1755.0,飞机,39.9929,116.3966
2023-06-23,兰州,甘肃,36.0611,103.8343,12,2.5,1306.0,大巴,39.9929,116.3966
2023-06-23,珠海,广东,22.271,113.5767,4,3.4,1948.0,飞机,39.9929,116.3966
2023-06-23,海口,海南,20.044,110.1999,4,4.1,2120.0,飞机,39.9929,116.3966
2023-06-23,呼和浩特,内蒙古,40.8422,111.7491,15,1.6,980.0,自驾,39.9929,116.3966
2023-06-23,乌鲁木齐,新疆,43.793,87.6168,3,4.4,1920.0,飞机,39.9929,116.3966
2023-06-23,银川,宁夏,38.4872,106.2309,3,2.6,1454.0,高铁,39.9929,116.3966
2023-06-23,西宁,青海,36.6171,101.7782,3,2.9,1239.0,飞机,39.9929,116.3966
2023-06-23,保定,河北,38.8739,115.4646,55,2.6,1297.0,自驾,39.9929,116.3966
2023-06-23,唐山,河北,39.6309,118.1802,27,1.4,841.0,高铁,39.9929,116.3966
2023-06-23,廊坊,河北,39.5246,116.6839,33,1.9,1331.0,大巴,39.9929,116.3966
2023-06-23,秦皇岛,河北,39.9354,119.6006,15,1.6,1160.0,自驾,39.9929,116.3966
2023-06-23,张家口,河北,40.7675,114.8867,13,2.6,1407.0,自驾,39.9929,116.3966
2023-06-23,承德,河北,40.951,117.9632,10,1.7,1236.0,大巴,39.9929,116.3966
2023-06-23,常州,江苏,31.8106,119.9741,25,2.1,1342.0,高铁,39.9929,116.3966
2023-06-23,徐州,江苏,34.2614,117.1847,30,2.6,1491.0,自驾,39.9929,116.3966
2023-06-23,扬州,江苏,32.3942,119.4126,16,2.1,1048.0,高铁,39.9929,116.3966
2023-06-23,绍兴,浙江,30.0,120.5833,22,2.4,1157.0,飞机,39.9929,116.3966
2023-06-23,嘉兴,浙江,30.7469,120.7555,22,3.2,1665.0,飞机,39.9929,116.3966
2023-06-23,泉州,福建,24.8741,118.6757,20,3.0,1483.0,飞机,39.9929,116.3966
2023-06-23,洛阳,河南,34.6197,112.454,31,3.0,1445.0,高铁,39.9929,116.3966
2023-06-23,桂林,广西,25.2742,110.2992,7,3.0,1482.0,飞机,39.9929,116.3966
2023-06-23,三亚,海南,18.2528,109.512,1,4.8,1985.0,飞机,39.9929,116.3966
2023-06-23,中山,广东,22.5171,113.3926,7,4.2,1530.0,大巴,39.9929,116.3966
2023-06-23,惠州,广东,23.1116,114.416,8,3.6,1581.0,飞机,39.9929,116.3966
2023-06-23,潍坊,山东,36.7069,119.1619,46,2.1,1057.0,高铁,39.9929,116.3966
2023-06-23,临沂,山东,35.1041,118.3564,38,2.3,1416.0,高铁,39.9929,116.3966
2023-06-23,南通,江苏,31.98,120.8943,30,3.1,1615.0,高铁,39.9929,116.3966
2023-06-23,盐城,江苏,33.3478,120.1615,13,2.6,1511.0,飞机,39.9929,116.3966
2023-06-23,台州,浙江,28.6563,121.4208,12,3.1,1765.0,飞机,39.9929,116.3966
2023-06-23,金华,浙江,29.0795,119.6495,26,3.1,1797.0,飞机,39.9929,116.3966
2023-06-23,漳州,福建,24.5128,117.6471,9,3.9,1780.0,飞机,39.9929,116.3966
2023-06-30,上海,上海,31.2304,121.4737,224,2.4,1468.0,飞机,39.9929,116.3966
2023-06-30,广州,广东,23.1291,113.2644,78,2.9,1535.0,高铁,39.9929,116.3966
2023-06-30,深圳,广东,22.5431,114.0579,73,3.4,1773.0,飞机,39.9929,116.3966
2023-06-30,成都,四川,30.5728,104.0668,115,3.6,1882.0,飞机,39.9929,116.3966
2023-06-30,重庆,重庆,29.4316,106.9123,164,2.7,1634.0,飞机,39.9929,116.3966
2023-06-30,杭州,浙江,30.2741,120.1551,72,2.3,1536.0,大巴,39.9929,116.3966
2023-06-30,武汉,湖北,30.5928,114.3055,61,2.2,1703.0,大巴,39.9929,116.3966
2023-06-30,南京,江苏,32.0603,118.7969,53,2.9,1591.0,大巴,39.9929,116.3966
2023-06-30,天津,天津,39.3434,117.3616,177,1.6,1406.0,自驾,39.9929,116.3966
2023-06-30,苏州,江苏,31.299,120.5853,83,2.2,1611.0,高铁,39.9929,116.3966
2023-06-30,西安,陕西,34.3416,108.9398,87,2.2,1407.0,自驾,39.9929,116.3966
2023-06-30,长沙,湖南,28.2282,112.9388,41,2.7,1516.0,高铁,39.9929,116.3966
2023-06-30,沈阳,辽宁,41.8057,123.4315,45,1.8,1338.0,高铁,39.9929,116.3966
2023-06-30,青岛,山东,36.0671,120.3826,79,2.1,1329.0,高铁,39.9929,116.3966
2023-06-30,郑州,河南,34.7466,113.6254,69,2.0,1428.0,自驾,39.9929,116.3966
2023-06-30,大连,辽宁,38.914,121.6147,32,2.2,1513.0,自驾,39.9929,116.3966
2023-06-30,东莞,广东,23.043,113.7633,30,3.1,1548.0,飞机,39.9929,116.3966
2023-06-30,宁波,浙江,29.8683,121.544,31,2.6,1715.0,飞机,39.9929,116.3966
2023-06-30,厦门,福建,24.4798,118.0894,11,2.7,1689.0,飞机,39.9929,116.3966
2023-06-30,福州,福建,26.0745,119.2965,27,3.9,1680.0,自驾,39.9929,116.3966
2023-06-30,合肥,安徽,31.8206,117.2272,40,2.6,1451.0,高铁,39.9929,116.3966
2023-06-30,昆明,云南,25.0389,102.7183,18,3.6,1919.0,大巴,39.9929,116.3966
2023-06-30,哈尔滨,黑龙江,45.8038,126.535,43,3.2,1790.0,大巴,39.9929,116.3966
2023-06-30,济南,山东,36.6512,116.9972,50,1.5,1304.0,大巴,39.9929,116.3966
2023-06-30,佛山,广东,23.0218,113.1218,16,4.0,1790.0,飞机,39.9929,116.3966
2023-06-30,长春,吉林,43.8171,125.3235,31,3.3,1372.0,高铁,39.9929,116.3966
2023-06-30,温州,浙江,28.0001,120.6722,37,3.0,1345.0,飞机,39.9929,116.3966
2023-06-30,石家庄,河北,38.0428,114.5149,56,2.3,1224.0,大巴,39.9929,116.3966
2023-06-30,南宁,广西,22.817,108.3665,13,3.5,1946.0,飞机,39.9929,116.3966
2023-06-30,贵阳,贵州,26.647,106.6302,9,3.0,1541.0,高铁,39.9929,116.3966
2023-06-30,南昌,江西,28.682,115.8579,24,3.3,1560.0,高铁,39.9929,116.3966
2023-06-30,太原,山西,37.8706,112.5489,25,1.5,967.0,自驾,39.9929,116.3966
2023-06-30,烟台,山东,37.4638,121.4479,47,2.6,1188.0,高铁,39.9929,116.3966
2023-06-30,无锡,江苏,31.4912,120.3119,32,3.0,1783.0,高铁,39.9929,116.3966
2023-06-30,兰州,甘肃,36.0611,103.8343,7,2.9,1456.0,高铁,39.9929,116.3966
2023-06-30,珠海,广东,22.271,113.5767,5,4.1,1576.0,飞机,39.9929,116.3966
2023-06-30,海口,海南,20.044,110.1999,2,3.4,1462.0,飞机,39.9929,116.3966
2023-06-30,呼和浩特,内蒙古,40.8422,111.7491,10,1.9,1101.0,高铁,39.9929,116.3966
2023-06-30,乌鲁木齐,新疆,43.793,87.6168,3,4.4,1589.0,高铁,39.9929,116.3966
2023-06-30,银川,宁夏,38.4872,106.2309,5,3.3,1314.0,飞机,39.9929,116.3966
2023-06-30,西宁,青海,36.6171,101.7782,2,3.1,1299.0,高铁,39.9929,116.3966
2023-06-30,保定,河北,38.8739,115.4646,51,2.3,1287.0,自驾,39.9929,116.3966
2023-06-30,唐山,河北,39.6309,118.1802,28,1.9,1177.0,自驾,39.9929,116.3966
2023-06-30,廊坊,河北,39.5246,116.6839,25,2.3,1048.0,自驾,39.9929,116.3966
2023-06-30,秦皇岛,河北,39.9354,119.6006,10,1.7,896.0,自驾,39.9929,116.3966
2023-06-30,张家口,河北,40.7675,114.8867,17,2.5,1179.0,大巴,39.9929,116.3966
2023-06-30,承德,河北,40.951,117.9632,12,1.6,1083.0,自驾,39.9929,116.3966
2023-06-30,常州,江苏,31.8106,119.9741,19,2.6,1669.0,高铁,39.9929,116.3966
2023-06-30,徐州,江苏,34.2614,117.1847,27,2.2,1504.0,高铁,39.9929,116.3966
2023-06-30,扬州,江苏,32.3942,119.4126,12,2.4,1337.0,高铁,39.9929,116.3966
2023-06-30,绍兴,浙江,30.0,120.5833,14,2.9,1323.0,飞机,39.9929,116.3966
2023-06-30,嘉兴,浙江,30.7469,120.7555,13,2.2,1350.0,高铁,39.9929,116.3966
2023-06-30,泉州,福建,24.8741,118.6757,22,3.3,1915.0,飞机,39.9929,116.3966
2023-06-30,洛阳,河南,34.6197,112.454,29,3.1,1260.0,高铁,39.9929,116.3966
2023-06-30,桂林,广西,25.2742,110.2992,6,3.8,1776.0,飞机,39.9929,116.3966
2023-06-30,三亚,海南,18.2528,109.512,1,5.0,2446.0,飞机,39.9929,116.3966
2023-06-30,中山,广东,22.5171,113.3926,8,3.9,2006.0,飞机,39.9929,116.3966
2023-06-30,惠州,广东,23.1116,114.416,8,4.0,1946.0,飞机,39.9929,116.3966
2023-06-30,潍坊,山东,36.7069,119.1619,31,2.3,1150.0,飞机,39.9929,116.3966
2023-06-30,临沂,山东,35.1041,118.3564,25,3.0,1233.0,高铁,39.9929,116.3966
2023-06-30,南通,江苏,31.98,120.8943,26,3.4,1409.0,高铁,39.9929,116.3966
2023-06-30,盐城,江苏,33.3478,120.1615,14,2.6,1440.0,飞机,39.9929,116.3966
2023-06-30,台州,浙江,28.6563,121.4208,14,3.6,1608.0,高铁,39.9929,116.3966
2023-06-30,金华,浙江,29.0795,119.6495,18,3.0,1634.0,自驾,39.9929,116.3966
2023-06-30,漳州,福建,24.5128,117.6471,7,3.6,1731.0,飞机,39.9929,116.3966
2023-07-07,上海,上海,31.2304,121.4737,240,2.5,1736.0,高铁,39.9929,116.3966
2023-07-07,广州,广东,23.1291,113.2644,105,4.3,2527.0,大巴,39.9929,116.3966
2023-07-07,深圳,广东,22.5431,114.0579,93,3.5,2497.0,大巴,39.9929,116.3966
2023-07-07,成都,四川,30.5728,104.0668,116,3.5,2025.0,大巴,39.9929,116.3966
2023-07-07,重庆,重庆,29.4316,106.9123,125,3.7,1793.0,高铁,39.9929,116.3966
2023-07-07,杭州,浙江,30.2741,120.1551,107,2.6,1542.0,自驾,39.9929,116.3966
2023-07-07,武汉,湖北,30.5928,114.3055,82,3.4,2040.0,高铁,39.9929,116.3966
2023-07-07,南京,江苏,32.0603,118.7969,72,2.4,2076.0,高铁,39.9929,116.3966
2023-07-07,天津,天津,39.3434,117.3616,213,2.6,1909.0,自驾,39.9929,116.3966
2023-07-07,苏州,江苏,31.299,120.5853,85,2.3,2067.0,高铁,39.9929,116.3966
2023-07-07,西安,陕西,34.3416,108.9398,101,3.1,1892.0,飞机,39.9929,116.3966
2023-07-07,长沙,湖南,28.2282,112.9388,58,3.0,2134.0,飞机,39.9929,116.3966
2023-07-07,沈阳,辽宁,41.8057,123.4315,54,2.9,1555.0,自驾,39.9929,116.3966
2023-07-07,青岛,山东,36.0671,120.3826,81,1.6,1146.0,高铁,39.9929,116.3966
2023-07-07,郑州,河南,34.7466,113.6254,102,2.7,1655.0,高铁,39.9929,116.3966
2023-07-07,大连,辽宁,38.914,121.6147,40,2.7,1705.0,高铁,39.9929,116.3966
2023-07-07,东莞,广东,23.043,113.7633,21,2.9,1765.0,大巴,39.9929,116.3966
2023-07-07,宁波,浙江,29.8683,121.544,56,2.6,1700.0,飞机,39.9929,116.3966
2023-07-07,厦门,福建,24.4798,118.0894,14,4.1,2062.0,自驾,39.9929,116.3966
2023-07-07,福州,福建,26.0745,119.2965,24,4.0,2090.0,飞机,39.9929,116.3966
2023-07-07,合肥,安徽,31.8206,117.2272,42,2.5,1742.0,高铁,39.9929,116.3966
2023-07-07,昆明,云南,25.0389,102.7183,17,4.0,2073.0,高铁,39.9929,116.3966
2023-07-07,哈尔滨,黑龙江,45.8038,126.535,47,2.6,1538.0,大巴,39.9929,116.3966
2023-07-07,济南,山东,36.6512,116.9972,80,2.4,1642.0,高铁,39.9929,116.3966
2023-07-07,佛山,广东,23.0218,113.1218,24,3.5,1834.0,飞机,39.9929,116.3966
2023-07-07,长春,吉林,43.8171,125.3235,45,3.3,1778.0,飞机,39.9929,116.3966
2023-07-07,温州,浙江,28.0001,120.6722,34,3.4,2136.0,飞机,39.9929,116.3966
2023-07-07,石家庄,河北,38.0428,114.5149,56,2.5,1798.0,自驾,39.9929,116.3966
2023-07-07,南宁,广西,22.817,108.3665,16,3.9,2040.0,大巴,39.9929,116.3966
2023-07-07,贵阳,贵州,26.647,106.6302,13,3.4,1496.0,飞机,39.9929,116.3966
2023-07-07,南昌,江西,28.682,115.8579,15,3.1,1678.0,高铁,39.9929,116.3966
2023-07-07,太原,山西,37.8706,112.5489,37,1.8,1484.0,飞机,39.9929,116.3966
2023-07-07,烟台,山东,37.4638,121.4479,49,2.2,1323.0,自驾,39.9929,116.3966
2023-07-07,无锡,江苏,31.4912,120.3119,55,2.3,1458.0,大巴,39.9929,116.3966
2023-07-07,兰州,甘肃,36.0611,103.8343,14,3.1,1829.0,飞机,39.9929,116.3966
2023-07-07,珠海,广东,22.271,113.5767,7,4.3,2064.0,飞机,39.9929,116.3966
2023-07-07,海口,海南,20.044,110.1999,4,4.2,1947.0,高铁,39.9929,116.3966
2023-07-07,呼和浩特,内蒙古,40.8422,111.7491,18,2.6,1787.0,高铁,39.9929,116.3966
2023-07-07,乌鲁木齐,新疆,43.793,87.6168,3,4.6,1880.0,大巴,39.9929,116.3966
2023-07-07,银川,宁夏,38.4872,106.2309,6,2.6,1384.0,大巴,39.9929,116.3966
2023-07-07,西宁,青海,36.6171,101.7782,4,3.0,1744.0,飞机,39.9929,116.3966
2023-07-07,保定,河北,38.8739,115.4646,50,1.8,1464.0,自驾,39.9929,116.3966
2023-07-07,唐山,河北,39.6309,118.1802,49,2.5,1539.0,飞机,39.9929,116.3966
2023-07-07,廊坊,河北,39.5246,116.6839,42,1.5,1006.0,高铁,39.9929,116.3966
2023-07-07,秦皇岛,河北,39.9354,119.6006,17,2.0,1146.0,飞机,39.9929,116.3966
2023-07-07,张家口,河北,40.7675,114.8867,14,1.6,977.0,飞机,39.9929,116.3966
2023-07-07,承德,河北,40.951,117.9632,11,2.1,1288.0,自驾,39.9929,116.3966
2023-07-07,常州,江苏,31.8106,119.9741,27,3.4,1634.0,自驾,39.9929,116.3966
2023-07-07,徐州,江苏,34.2614,117.1847,49,2.1,1585.0,高铁,39.9929,116.3966
2023-07-07,扬州,江苏,32.3942,119.4126,16,2.7,1896.0,飞机,39.9929,116.3966
2023-07-07,绍兴,浙江,30.0,120.5833,16,3.0,2051.0,自驾,39.9929,116.3966
2023-07-07,嘉兴,浙江,30.7469,120.7555,16,3.4,1689.0,大巴,39.9929,116.3966
2023-07-07,泉州,福建,24.8741,118.6757,18,3.2,1984.0,飞机,39.9929,116.3966
2023-07-07,洛阳,河南,34.6197,112.454,34,1.9,1166.0,飞机,39.9929,116.3966
2023-07-07,桂林,广西,25.2742,110.2992,7,3.2,1685.0,飞机,39.9929,116.3966
2023-07-07,三亚,海南,18.2528,109.512,1,4.2,2379.0,飞机,39.9929,116.3966
2023-07-07,中山,广东,22.5171,113.3926,12,4.0,2426.0,飞机,39.9929,116.3966
2023-07-07,惠州,广东,23.1116,114.416,9,4.0,2302.0,高铁,39.9929,116.3966
2023-07-07,潍坊,山东,36.7069,119.1619,48,1.9,1280.0,高铁,39.9929,116.3966
2023-07-07,临沂,山东,35.1041,118.3564,28,2.1,1381.0,自驾,39.9929,116.3966
2023-07-07,南通,江苏,31.98,120.8943,29,3.5,1892.0,飞机,39.9929,116.3966
2023-07-07,盐城,江苏,33.3478,120.1615,16,2.5,1434.0,自驾,39.9929,116.3966
2023-07-07,台州,浙江,28.6563,121.4208,22,3.7,1895.0,飞机,39.9929,116.3966
2023-07-07,金华,浙江,29.0795,119.6495,28,2.7,1368.0,自驾,39.9929,116.3966
2023-07-07,漳州,福建,24.5128,117.6471,10,2.9,1709.0,飞机,39.9929,116.3966
2023-07-14,上海,上海,31.2304,121.4737,286,2.6,2270.0,高铁,39.9929,116.3966
2023-07-14,广州,广东,23.1291,113.2644,100,3.9,2305.0,飞机,39.9929,116.3966
2023-07-14,深圳,广东,22.5431,114.0579,78,4.0,2788.0,飞机,39.9929,116.3966
2023-07-14,成都,四川,30.5728,104.0668,104,3.0,2282.0,大巴,39.9929,116.3966
2023-07-14,重庆,重庆,29.4316,106.9123,109,3.8,1966.0,高铁,39.9929,116.3966
2023-07-14,杭州,浙江,30.2741,120.1551,64,3.1,2173.0,高铁,39.9929,116.3966
2023-07-14,武汉,湖北,30.5928,114.3055,84,2.8,1931.0,自驾,39.9929,116.3966
2023-07-14,南京,江苏,32.0603,118.7969,89,2.1,1986.0,高铁,39.9929,116.3966
2023-07-14,天津,天津,39.3434,117.3616,174,1.7,1492.0,自驾,39.9929,116.3966
2023-07-14,苏州,江苏,31.299,120.5853,75,3.4,2245.0,飞机,39.9929,116.3966
2023-07-14,西安,陕西,34.3416,108.9398,100,3.4,1855.0,自驾,39.9929,116.3966
2023-07-14,长沙,湖南,28.2282,112.9388,41,2.8,1739.0,飞机,39.9929,116.3966
2023-07-14,沈阳,辽宁,41.8057,123.4315,62,2.4,1779.0,自驾,39.9929,116.3966
2023-07-14,青岛,山东,36.0671,120.3826,70,2.4,1949.0,高铁,39.9929,116.3966
2023-07-14,郑州,河南,34.7466,113.6254,67,2.3,1682.0,高铁,39.9929,116.3966
2023-07-14,大连,辽宁,38.914,121.6147,66,2.1,1642.0,高铁,39.9929,116.3966
2023-07-14,东莞,广东,23.043,113.7633,21,3.3,1640.0,高铁,39.9929,116.3966
2023-07-14,宁波,浙江,29.8683,121.544,38,3.3,1827.0,飞机,39.9929,116.3966
2023-07-14,厦门,福建,24.4798,118.0894,16,3.9,2364.0,高铁,39.9929,116.3966
2023-07-14,福州,福建,26.0745,119.2965,26,3.6,2331.0,飞机,39.9929,116.3966
2023-07-14,合肥,安徽,31.8206,117.2272,37,3.2,1614.0,飞机,39.9929,116.3966
2023-07-14,昆明,云南,25.0389,102.7183,17,3.3,1796.0,飞机,39.9929,116.3966
2023-07-14,哈尔滨,黑龙江,45.8038,126.535,49,2.8,1595.0,自驾,39.9929,116.3966
2023-07-14,济南,山东,36.6512,116.9972,63,1.4,1455.0,高铁,39.9929,116.3966
2023-07-14,佛山,广东,23.0218,113.1218,20,3.6,1662.0,飞机,39.9929,116.3966
2023-07-14,长春,吉林,43.8171,125.3235,48,2.1,1608.0,高铁,39.9929,116.3966
2023-07-14,温州,浙江,28.0001,120.6722,33,3.6,2143.0,高铁,39.9929,116.3966
2023-07-14,石家庄,河北,38.0428,114.5149,98,1.4,1361.0,大巴,39.9929,116.3966
2023-07-14,南宁,广西,22.817,108.3665,21,4.2,2263.0,飞机,39.9929,116.3966
2023-07-14,贵阳,贵州,26.647,106.6302,12,3.4,1936.0,飞机,39.9929,116.3966
2023-07-14,南昌,江西,28.682,115.8579,23,2.7,1912.0,飞机,39.9929,116.3966
2023-07-14,太原,山西,37.8706,112.5489,33,2.3,1215.0,自驾,39.9929,116.3966
2023-07-14,烟台,山东,37.4638,121.4479,50,1.7,1351.0,高铁,39.9929,116.3966
2023-07-14,无锡,江苏,31.4912,120.3119,33,3.4,2278.0,飞机,39.9929,116.3966
2023-07-14,兰州,甘肃,36.0611,103.8343,12,2.8,1535.0,大巴,39.9929,116.3966
2023-07-14,珠海,广东,22.271,113.5767,4,4.0,1951.0,高铁,39.9929,116.3966
2023-07-14,海口,海南,20.044,110.1999,3,3.4,1781.0,大巴,39.9929,116.3966
2023-07-14,呼和浩特,内蒙古,40.8422,111.7491,10,1.6,1255.0,自驾,39.9929,116.3966
2023-07-14,乌鲁木齐,新疆,43.793,87.6168,3,4.9,2017.0,大巴,39.9929,116.3966
2023-07-14,银川,宁夏,38.4872,106.2309,4,3.1,1419.0,飞机,39.9929,116.3966
2023-07-14,西宁,青海,36.6171,101.7782,4,3.8,1583.0,高铁,39.9929,116.3966
2023-07-14,保定,河北,38.8739,115.4646,42,2.6,1770.0,自驾,39.9929,116.3966
2023-07-14,唐山,河北,39.6309,118.1802,41,1.5,1250.0,自驾,39.9929,116.3966
2023-07-14,廊坊,河北,39.5246,116.6839,43,1.5,1132.0,大巴,39.9929,116.3966
2023-07-14,秦皇岛,河北,39.9354,119.6006,15,1.5,975.0,飞机,39.9929,116.3966
2023-07-14,张家口,河北,40.7675,114.8867,22,1.5,1166.0,自驾,39.9929,116.3966
2023-07-14,承德,河北,40.951,117.9632,18,1.6,1298.0,高铁,39.9929,116.3966
2023-07-14,常州,江苏,31.8106,119.9741,24,3.3,1662.0,飞机,39.9929,116.3966
2023-07-14,徐州,江苏,34.2614,117.1847,45,1.7,1523.0,自驾,39.9929,116.3966
2023-07-14,扬州,江苏,32.3942,119.4126,19,2.7,1848.0,飞机,39.9929,116.3966
2023-07-14,绍兴,浙江,30.0,120.5833,14,2.9,1872.0,飞机,39.9929,116.3966
2023-07-14,嘉兴,浙江,30.7469,120.7555,20,2.5,1583.0,自驾,39.9929,116.3966
2023-07-14,泉州,福建,24.8741,118.6757,17,3.0,1542.0,飞机,39.9929,116.3966
2023-07-14,洛阳,河南,34.6197,112.454,23,2.0,1230.0,高铁,39.9929,116.3966
2023-07-14,桂林,广西,25.2742,110.2992,11,3.6,1798.0,飞机,39.9929,116.3966
2023-07-14,三亚,海南,18.2528,109.512,1,4.1,2075.0,飞机,39.9929,116.3966
2023-07-14,中山,广东,22.5171,113.3926,12,3.6,1628.0,自驾,39.9929,116.3966
2023-07-14,惠州,广东,23.1116,114.416,12,3.0,1800.0,飞机,39.9929,116.3966
2023-07-14,潍坊,山东,36.7069,119.1619,35,2.6,1721.0,高铁,39.9929,116.3966
2023-07-14,临沂,山东,35.1041,118.3564,45,1.9,1104.0,高铁,39.9929,116.3966
2023-07-14,南通,江苏,31.98,120.8943,29,2.6,1707.0,大巴,39.9929,116.3966
2023-07-14,盐城,江苏,33.3478,120.1615,15,1.9,1260.0,大巴,39.9929,116.3966
2023-07-14,台州,浙江,28.6563,121.4208,17,2.4,1576.0,高铁,39.9929,116.3966
2023-07-14,金华,浙江,29.0795,119.6495,19,3.6,2262.0,飞机,39.9929,116.3966
2023-07-14,漳州,福建,24.5128,117.6471,10,2.9,1666.0,高铁,39.9929,116.3966
2023-07-21,上海,上海,31.2304,121.4737,300,2.4,2175.0,自驾,39.9929,116.3966
2023-07-21,广州,广东,23.1291,113.2644,104,3.4,2560.0,飞机,39.9929,116.3966
2023-07-21,深圳,广东,22.5431,114.0579,95,3.3,2587.0,飞机,39.9929,116.3966
2023-07-21,成都,四川,30.5728,104.0668,124,3.4,2245.0,飞机,39.9929,116.3966
2023-07-21,重庆,重庆,29.4316,106.9123,153,3.4,1947.0,飞机,39.9929,116.3966
2023-07-21,杭州,浙江,30.2741,120.1551,81,2.8,1925.0,高铁,39.9929,116.3966
